Time_s,Voltage_mV
17.739000,-0.047401
17.740000,-0.032477
17.741000,-0.026962
17.742000,-0.030531
17.743000,-0.034424
17.744000,-0.043832
17.745000,-0.046752
17.746000,-0.041561
17.747000,-0.043832
17.748000,-0.041561
17.749000,-0.032802
17.750000,-0.024691
17.751000,-0.015931
17.752000,-0.013660
17.753000,-0.026962
17.754000,-0.032477
17.755000,-0.028584
17.756000,-0.014634
17.757000,-0.008469
17.758000,-0.013985
17.759000,-0.028260
17.760000,-0.038966
17.761000,-0.036046
17.762000,-0.022744
17.763000,-0.002630
17.764000,0.031435
17.765000,0.067123
17.766000,0.091455
17.767000,0.095672
17.768000,0.107676
17.769000,0.122925
17.770000,0.131035
17.771000,0.125520
17.772000,0.121951
17.773000,0.134280
17.774000,0.137199
17.775000,0.126493
17.776000,0.114489
17.777000,0.103459
17.778000,0.089184
17.779000,0.077180
17.780000,0.057714
17.781000,0.043439
17.782000,0.018458
17.783000,-0.010740
17.784000,-0.034099
17.785000,-0.053565
17.786000,-0.074329
17.787000,-0.091199
17.788000,-0.091523
17.789000,-0.075951
17.790000,-0.068813
17.791000,-0.064596
17.792000,-0.055836
17.793000,-0.058756
17.794000,-0.082439
17.795000,-0.084710
17.796000,-0.074978
17.797000,-0.078546
17.798000,-0.082764
17.799000,-0.087306
17.800000,-0.088604
17.801000,-0.086981
17.802000,-0.086333
17.803000,-0.073680
17.804000,-0.067191
17.805000,-0.063622
17.806000,-0.061676
17.807000,-0.057134
17.808000,-0.049996
17.809000,-0.050970
17.810000,-0.055187
17.811000,-0.057783
17.812000,-0.056809
17.813000,-0.051619
17.814000,-0.045130
17.815000,-0.043832
17.816000,-0.044806
17.817000,-0.046428
17.818000,-0.047725
17.819000,-0.045454
17.820000,-0.040264
17.821000,-0.035722
17.822000,-0.029557
17.823000,-0.020798
17.824000,-0.015931
17.825000,-0.013985
17.826000,-0.011714
17.827000,-0.011065
17.828000,-0.012038
17.829000,-0.007172
17.830000,-0.001332
17.831000,-0.008145
17.832000,-0.012038
17.833000,-0.017229
17.834000,-0.024367
17.835000,-0.029557
17.836000,-0.025989
17.837000,-0.018202
17.838000,-0.008145
17.839000,-0.002954
17.840000,0.008401
17.841000,0.019431
17.842000,0.024947
17.843000,0.023325
17.844000,0.012294
17.845000,-0.013985
17.846000,-0.069462
17.847000,-0.136944
17.848000,-0.221295
17.849000,-0.338090
17.850000,-0.499656
17.851000,-0.674199
17.852000,-0.847444
17.853000,-1.008360
17.854000,-1.118017
17.855000,-1.173819
17.856000,-1.157922
17.857000,-1.045345
17.858000,-0.853608
17.859000,-0.582061
17.860000,-0.235246
17.861000,0.199490
17.862000,0.698139
17.863000,1.185109
17.864000,1.637040
17.865000,2.067884
17.866000,2.430274
17.867000,2.752434
17.868000,2.998678
17.869000,3.175818
17.870000,3.271525
17.871000,3.237784
17.872000,3.058049
17.873000,2.745946
17.874000,2.358575
17.875000,1.963418
17.876000,1.600055
17.877000,1.267838
17.878000,0.956385
17.879000,0.698788
17.880000,0.502183
17.881000,0.377277
17.882000,0.316934
17.883000,0.303632
17.884000,0.320827
17.885000,0.347106
17.886000,0.340292
17.887000,0.301036
17.888000,0.266322
17.889000,0.245235
17.890000,0.227391
17.891000,0.200463
17.892000,0.162505
17.893000,0.129089
17.894000,0.095672
17.895000,0.070691
17.896000,0.052848
17.897000,0.026245
17.898000,0.010023
17.899000,-0.010092
17.900000,-0.025340
17.901000,-0.036046
17.902000,-0.038641
17.903000,-0.047077
17.904000,-0.052592
17.905000,-0.058756
17.906000,-0.079195
17.907000,-0.103852
17.908000,-0.119100
17.909000,-0.126237
17.910000,-0.132402
17.911000,-0.137592
17.912000,-0.137268
17.913000,-0.133050
17.914000,-0.135646
17.915000,-0.147650
17.916000,-0.161925
17.917000,-0.169711
17.918000,-0.176524
17.919000,-0.173280
17.920000,-0.176524
17.921000,-0.194043
17.922000,-0.207020
17.923000,-0.210265
17.924000,-0.202154
17.925000,-0.203776
17.926000,-0.217078
17.927000,-0.226811
17.928000,-0.228108
17.929000,-0.228433
17.930000,-0.222593
17.931000,-0.224864
17.932000,-0.234597
17.933000,-0.235895
17.934000,-0.234597
17.935000,-0.224540
17.936000,-0.214158
17.937000,-0.208967
17.938000,-0.208318
17.939000,-0.221620
17.940000,-0.237841
17.941000,-0.242383
17.942000,-0.249521
17.943000,-0.265093
17.944000,-0.270933
17.945000,-0.280017
17.946000,-0.293319
17.947000,-0.301754
17.948000,-0.299483
17.949000,-0.290074
17.950000,-0.287154
17.951000,-0.300132
17.952000,-0.309540
17.953000,-0.321544
17.954000,-0.343281
17.955000,-0.359178
17.956000,-0.351391
17.957000,-0.340361
17.958000,-0.350418
17.959000,-0.363720
17.960000,-0.377021
17.961000,-0.386105
17.962000,-0.390647
17.963000,-0.393243
17.964000,-0.400705
17.965000,-0.412384
17.966000,-0.421793
17.967000,-0.429579
17.968000,-0.446774
17.969000,-0.461049
17.970000,-0.469159
17.971000,-0.470133
17.972000,-0.475972
17.973000,-0.486030
17.974000,-0.480190
17.975000,-0.479541
17.976000,-0.494465
17.977000,-0.512957
17.978000,-0.531125
17.979000,-0.536641
17.980000,-0.548320
17.981000,-0.564866
17.982000,-0.573950
17.983000,-0.580114
17.984000,-0.576545
17.985000,-0.576221
17.986000,-0.576545
17.987000,-0.586927
17.988000,-0.591794
17.989000,-0.595038
17.990000,-0.597633
17.991000,-0.609962
17.992000,-0.633320
17.993000,-0.656355
17.994000,-0.679389
17.995000,-0.704046
17.996000,-0.741680
17.997000,-0.790344
17.998000,-0.831547
17.999000,-0.856528
18.000000,-0.865287
18.001000,-0.860096
18.002000,-0.851337
18.003000,-0.848741
18.004000,-0.829600
18.005000,-0.792940
18.006000,-0.748817
18.007000,-0.701126
18.008000,-0.650191
18.009000,-0.592442
18.010000,-0.526583
18.011000,-0.453587
18.012000,-0.381563
18.013000,-0.317975
18.014000,-0.265093
18.015000,-0.224215
18.016000,-0.185932
18.017000,-0.156409
18.018000,-0.128833
18.019000,-0.101905
18.020000,-0.080493
18.021000,-0.064271
18.022000,-0.051294
18.023000,-0.041886
18.024000,-0.034748
18.025000,-0.028909
18.026000,-0.018851
18.027000,-0.018851
18.028000,-0.005225
18.029000,0.009050
18.030000,0.009374
18.031000,-0.003279
18.032000,-0.015931
18.033000,-0.017878
18.034000,-0.020149
18.035000,-0.035397
18.036000,-0.051294
18.037000,-0.055187
18.038000,-0.041561
18.039000,-0.034748
18.040000,-0.023718
18.041000,-0.010416
18.042000,-0.028909
18.043000,-0.044806
18.044000,-0.038317
18.045000,-0.021122
18.046000,-0.005874
18.047000,-0.002305
18.048000,-3.429578E-5
18.049000,0.001912
18.050000,-0.001008
18.051000,-0.008469
18.052000,-0.009118
18.053000,-0.004901
18.054000,-0.014309
18.055000,-0.025340
18.056000,-0.024042
18.057000,-0.025340
18.058000,-0.027286
18.059000,-0.021447
18.060000,-0.009767
18.061000,-0.014309
18.062000,-0.022744
18.063000,-0.018202
18.064000,-0.001332
18.065000,0.013267
18.066000,0.014241
18.067000,0.020080
18.068000,0.016187
18.069000,0.008725
18.070000,0.006779
18.071000,0.011321
18.072000,0.021054
18.073000,0.033706
18.074000,0.040844
18.075000,0.030462
18.076000,0.029164
18.077000,0.028840
18.078000,0.021702
18.079000,0.017485
18.080000,0.016512
18.081000,0.009699
18.082000,0.009699
18.083000,0.010347
18.084000,0.000615
18.085000,-0.002954
18.086000,0.014889
18.087000,0.044737
18.088000,0.058363
18.089000,0.060634
18.090000,0.064852
18.091000,0.059661
18.092000,0.058039
18.093000,0.060958
18.094000,0.055119
18.095000,0.046684
18.096000,0.044413
18.097000,0.023973
18.098000,0.004183
18.099000,-3.429578E-5
18.100000,0.009699
18.101000,0.011970
18.102000,0.006454
18.103000,0.008725
18.104000,0.009374
18.105000,0.005481
18.106000,0.011321
18.107000,0.017809
18.108000,0.011970
18.109000,0.008076
18.110000,0.012618
18.111000,0.018134
18.112000,0.024947
18.113000,0.024622
18.114000,0.014241
18.115000,0.011970
18.116000,0.016836
18.117000,0.021378
18.118000,0.021054
18.119000,0.011970
18.120000,0.009699
18.121000,0.015214
18.122000,0.022027
18.123000,0.025920
18.124000,0.031435
18.125000,0.035653
18.126000,0.041493
18.127000,0.033058
18.128000,0.023649
18.129000,0.021054
18.130000,0.024622
18.131000,0.032733
18.132000,0.043764
18.133000,0.053172
18.134000,0.051226
18.135000,0.047332
18.136000,0.039222
18.137000,0.035653
18.138000,0.032084
18.139000,0.040195
18.140000,0.057714
18.141000,0.070691
18.142000,0.066149
18.143000,0.070691
18.144000,0.093401
18.145000,0.126493
18.146000,0.168345
18.147000,0.193975
18.148000,0.203383
18.149000,0.197219
18.150000,0.183917
18.151000,0.175158
18.152000,0.168020
18.153000,0.165425
18.154000,0.167047
18.155000,0.160883
18.156000,0.160234
18.157000,0.170291
18.158000,0.171589
18.159000,0.158936
18.160000,0.144661
18.161000,0.128764
18.162000,0.103783
18.163000,0.073611
18.164000,0.047657
18.165000,0.037275
18.166000,0.041493
18.167000,0.037275
18.168000,0.031760
18.169000,0.026893
18.170000,0.021702
18.171000,0.011321
18.172000,0.017160
18.173000,0.035653
18.174000,0.055443
18.175000,0.077180
18.176000,0.092104
18.177000,0.098917
18.178000,0.091455
18.179000,0.086588
18.180000,0.087886
18.181000,0.089508
18.182000,0.098917
18.183000,0.104432
18.184000,0.100539
18.185000,0.095672
18.186000,0.097295
18.187000,0.105081
18.188000,0.110272
18.189000,0.111894
18.190000,0.114814
18.191000,0.122925
18.192000,0.132009
18.193000,0.131684
18.194000,0.126169
18.195000,0.118058
18.196000,0.117734
18.197000,0.123249
18.198000,0.121951
18.199000,0.105081
18.200000,0.099890
18.201000,0.108650
18.202000,0.120005
18.203000,0.132333
18.204000,0.120005
18.205000,0.104432
18.206000,0.097943
18.207000,0.082695
18.208000,0.071665
18.209000,0.079451
18.210000,0.093401
18.211000,0.085940
18.212000,0.069394
18.213000,0.059012
18.214000,0.057065
18.215000,0.057714
18.216000,0.055119
18.217000,0.046684
18.218000,0.037600
18.219000,0.034680
18.220000,0.038573
18.221000,0.039222
18.222000,0.037924
18.223000,0.034031
18.224000,0.011645
18.225000,-0.034424
18.226000,-0.109043
18.227000,-0.207669
18.228000,-0.354311
18.229000,-0.533396
18.230000,-0.708912
18.231000,-0.876642
18.232000,-1.033666
18.233000,-1.146892
18.234000,-1.196205
18.235000,-1.161491
18.236000,-1.025880
18.237000,-0.840955
18.238000,-0.582061
18.239000,-0.247574
18.240000,0.163478
18.241000,0.619951
18.242000,1.075127
18.243000,1.524138
18.244000,1.954334
18.245000,2.302448
18.246000,2.602547
18.247000,2.835164
18.248000,3.001598
18.249000,3.090492
18.250000,3.047018
18.251000,2.852359
18.252000,2.547718
18.253000,2.195061
18.254000,1.842405
18.255000,1.507268
18.256000,1.182838
18.257000,0.885011
18.258000,0.660505
18.259000,0.491801
18.260000,0.378251
18.261000,0.326666
18.262000,0.302659
18.263000,0.290655
18.264000,0.295197
18.265000,0.313689
18.266000,0.324395
18.267000,0.313040
18.268000,0.283517
18.269000,0.261456
18.270000,0.241990
18.271000,0.199166
18.272000,0.141741
18.273000,0.106379
18.274000,0.082046
18.275000,0.057714
18.276000,0.044737
18.277000,0.025920
18.278000,0.005157
18.279000,-0.005874
18.280000,-0.012363
18.281000,-0.020149
18.282000,-0.021447
18.283000,-0.023069
18.284000,-0.035073
18.285000,-0.049996
18.286000,-0.057458
18.287000,-0.057134
18.288000,-0.056809
18.289000,-0.061676
18.290000,-0.070436
18.291000,-0.080493
18.292000,-0.079520
18.293000,-0.083088
18.294000,-0.087955
18.295000,-0.096065
18.296000,-0.099310
18.297000,-0.102554
18.298000,-0.100607
18.299000,-0.104501
18.300000,-0.110340
18.301000,-0.110340
18.302000,-0.111962
18.303000,-0.127860
18.304000,-0.150570
18.305000,-0.165169
18.306000,-0.168738
18.307000,-0.168413
18.308000,-0.164845
18.309000,-0.158356
18.310000,-0.154138
18.311000,-0.159329
18.312000,-0.172306
18.313000,-0.182364
18.314000,-0.192097
18.315000,-0.200856
18.316000,-0.210913
18.317000,-0.216104
18.318000,-0.219024
18.319000,-0.221620
18.320000,-0.213833
18.321000,-0.201505
18.322000,-0.194692
18.323000,-0.204425
18.324000,-0.218700
18.325000,-0.232975
18.326000,-0.243681
18.327000,-0.250494
18.328000,-0.254387
18.329000,-0.248547
18.330000,-0.250169
18.331000,-0.251467
18.332000,-0.247250
18.333000,-0.244005
18.334000,-0.248872
18.335000,-0.266715
18.336000,-0.270933
18.337000,-0.261524
18.338000,-0.255036
18.339000,-0.258280
18.340000,-0.256009
18.341000,-0.249521
18.342000,-0.242059
18.343000,-0.241734
18.344000,-0.249845
18.345000,-0.263147
18.346000,-0.278070
18.347000,-0.293319
18.348000,-0.295265
18.349000,-0.305971
18.350000,-0.313758
18.351000,-0.324139
18.352000,-0.331926
18.353000,-0.336143
18.354000,-0.340036
18.355000,-0.354311
18.356000,-0.368262
18.357000,-0.363395
18.358000,-0.362422
18.359000,-0.369235
18.360000,-0.374426
18.361000,-0.375075
18.362000,-0.373128
18.363000,-0.374750
18.364000,-0.379292
18.365000,-0.386754
18.366000,-0.391621
18.367000,-0.393892
18.368000,-0.394541
18.369000,-0.408491
18.370000,-0.430552
18.371000,-0.443205
18.372000,-0.456182
18.373000,-0.482785
18.374000,-0.507442
18.375000,-0.511335
18.376000,-0.514579
18.377000,-0.548969
18.378000,-0.598282
18.379000,-0.631049
18.380000,-0.630076
18.381000,-0.620992
18.382000,-0.610610
18.383000,-0.594065
18.384000,-0.563244
18.385000,-0.517499
18.386000,-0.452289
18.387000,-0.381239
18.388000,-0.312135
18.389000,-0.242059
18.390000,-0.177173
18.391000,-0.121371
18.392000,-0.077249
18.393000,-0.033451
18.394000,0.004508
18.395000,0.040195
18.396000,0.074909
18.397000,0.105081
18.398000,0.116112
18.399000,0.116760
18.400000,0.113841
18.401000,0.117085
18.402000,0.120978
18.403000,0.128115
18.404000,0.125844
18.405000,0.118383
18.406000,0.115463
18.407000,0.106379
18.408000,0.100539
18.409000,0.105081
18.410000,0.112218
18.411000,0.120005
18.412000,0.108325
18.413000,0.086913
18.414000,0.084966
18.415000,0.089833
18.416000,0.092104
18.417000,0.087562
18.418000,0.090806
18.419000,0.101188
18.420000,0.113192
18.421000,0.107352
18.422000,0.095348
18.423000,0.087562
18.424000,0.090157
18.425000,0.092104
18.426000,0.091130
18.427000,0.073936
18.428000,0.062905
18.429000,0.056416
18.430000,0.065500
18.431000,0.069069
18.432000,0.069069
18.433000,0.065500
18.434000,0.068096
18.435000,0.071340
18.436000,0.071989
18.437000,0.069069
18.438000,0.065825
18.439000,0.066474
18.440000,0.074909
18.441000,0.085291
18.442000,0.083020
18.443000,0.081398
18.444000,0.088535
18.445000,0.088859
18.446000,0.082371
18.447000,0.083020
18.448000,0.088859
18.449000,0.086588
18.450000,0.089508
18.451000,0.089833
18.452000,0.087562
18.453000,0.080100
18.454000,0.070691
18.455000,0.069394
18.456000,0.069069
18.457000,0.070043
18.458000,0.079127
18.459000,0.090806
18.460000,0.094699
18.461000,0.098268
18.462000,0.099890
18.463000,0.102810
18.464000,0.108650
18.465000,0.121627
18.466000,0.132982
18.467000,0.141093
18.468000,0.142066
18.469000,0.136875
18.470000,0.123249
18.471000,0.106703
18.472000,0.099566
18.473000,0.100539
18.474000,0.109298
18.475000,0.120005
18.476000,0.120005
18.477000,0.112218
18.478000,0.106703
18.479000,0.099890
18.480000,0.091455
18.481000,0.088211
18.482000,0.090806
18.483000,0.096321
18.484000,0.094050
18.485000,0.084966
18.486000,0.070367
18.487000,0.070367
18.488000,0.083993
18.489000,0.093077
18.490000,0.095997
18.491000,0.093077
18.492000,0.085615
18.493000,0.083993
18.494000,0.095997
18.495000,0.107352
18.496000,0.110921
18.497000,0.101512
18.498000,0.084642
18.499000,0.075882
18.500000,0.071340
18.501000,0.070691
18.502000,0.067771
18.503000,0.059985
18.504000,0.058687
18.505000,0.068096
18.506000,0.088211
18.507000,0.105405
18.508000,0.111570
18.509000,0.109298
18.510000,0.104432
18.511000,0.099890
18.512000,0.105081
18.513000,0.111245
18.514000,0.116436
18.515000,0.107676
18.516000,0.092104
18.517000,0.081722
18.518000,0.083993
18.519000,0.084642
18.520000,0.085615
18.521000,0.090806
18.522000,0.100539
18.523000,0.105405
18.524000,0.107027
18.525000,0.111245
18.526000,0.122600
18.527000,0.139146
18.528000,0.169967
18.529000,0.205330
18.530000,0.228689
18.531000,0.241017
18.532000,0.249777
18.533000,0.244586
18.534000,0.229013
18.535000,0.219929
18.536000,0.218631
18.537000,0.222524
18.538000,0.228364
18.539000,0.236151
18.540000,0.244586
18.541000,0.237773
18.542000,0.210845
18.543000,0.180349
18.544000,0.155368
18.545000,0.125520
18.546000,0.099241
18.547000,0.077829
18.548000,0.068096
18.549000,0.068420
18.550000,0.062905
18.551000,0.055119
18.552000,0.054794
18.553000,0.057714
18.554000,0.060958
18.555000,0.069394
18.556000,0.080424
18.557000,0.091455
18.558000,0.096646
18.559000,0.086913
18.560000,0.077180
18.561000,0.072638
18.562000,0.074909
18.563000,0.081722
18.564000,0.084642
18.565000,0.081398
18.566000,0.075558
18.567000,0.063878
18.568000,0.047981
18.569000,0.039222
18.570000,0.037924
18.571000,0.046035
18.572000,0.061932
18.573000,0.071665
18.574000,0.061607
18.575000,0.054470
18.576000,0.057065
18.577000,0.055768
18.578000,0.043115
18.579000,0.034355
18.580000,0.028191
18.581000,0.024622
18.582000,0.023000
18.583000,0.025271
18.584000,0.029164
18.585000,0.035004
18.586000,0.037600
18.587000,0.039546
18.588000,0.039546
18.589000,0.032084
18.590000,0.039546
18.591000,0.048955
18.592000,0.051226
18.593000,0.043115
18.594000,0.039222
18.595000,0.042142
18.596000,0.046359
18.597000,0.049928
18.598000,0.049603
18.599000,0.054470
18.600000,0.055768
18.601000,0.051226
18.602000,0.046035
18.603000,0.041493
18.604000,0.037275
18.605000,0.038248
18.606000,0.038897
18.607000,0.040844
18.608000,0.043764
18.609000,0.029489
18.610000,-0.013660
18.611000,-0.081791
18.612000,-0.173280
18.613000,-0.311487
18.614000,-0.484083
18.615000,-0.670305
18.616000,-0.857501
18.617000,-1.027177
18.618000,-1.147865
18.619000,-1.203667
18.620000,-1.179334
18.621000,-1.056376
18.622000,-0.874696
18.623000,-0.635916
18.624000,-0.351716
18.625000,0.013267
18.626000,0.440866
18.627000,0.883713
18.628000,1.319747
18.629000,1.729828
18.630000,2.085728
18.631000,2.407888
18.632000,2.664838
18.633000,2.833218
18.634000,2.922761
18.635000,2.911730
18.636000,2.769629
18.637000,2.514302
18.638000,2.196035
18.639000,1.857004
18.640000,1.517650
18.641000,1.196464
18.642000,0.888904
18.643000,0.633902
18.644000,0.451572
18.645000,0.327640
18.646000,0.266971
18.647000,0.248803
18.648000,0.251074
18.649000,0.257563
18.650000,0.268269
18.651000,0.268593
18.652000,0.257563
18.653000,0.243288
18.654000,0.219605
18.655000,0.184891
18.656000,0.154070
18.657000,0.127467
18.658000,0.097619
18.659000,0.065500
18.660000,0.055443
18.661000,0.053172
18.662000,0.041817
18.663000,0.036302
18.664000,0.022027
18.665000,0.003534
18.666000,-0.017553
18.667000,-0.033451
18.668000,-0.040912
18.669000,-0.053241
18.670000,-0.070111
18.671000,-0.063947
18.672000,-0.054863
18.673000,-0.072382
18.674000,-0.092821
18.675000,-0.105798
18.676000,-0.106772
18.677000,-0.114234
18.678000,-0.119749
18.679000,-0.129806
18.680000,-0.143757
18.681000,-0.146028
18.682000,-0.142783
18.683000,-0.144730
18.684000,-0.146676
18.685000,-0.153165
18.686000,-0.162574
18.687000,-0.170360
18.688000,-0.169062
18.689000,-0.164845
18.690000,-0.156409
18.691000,-0.161276
18.692000,-0.165169
18.693000,-0.159005
18.694000,-0.149596
18.695000,-0.143108
18.696000,-0.152192
18.697000,-0.165169
18.698000,-0.170360
18.699000,-0.178471
18.700000,-0.175226
18.701000,-0.171333
18.702000,-0.171009
18.703000,-0.173604
18.704000,-0.171333
18.705000,-0.168738
18.706000,-0.167764
18.707000,-0.177822
18.708000,-0.183986
18.709000,-0.194043
18.710000,-0.209616
18.711000,-0.223566
